id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,138,239,0,07:16:00,15:35:00
AN,383,455,258,23:59:00,13:25:00
CA,189,306,5,04:47:00,12:56:00
CE,247,289,169,09:55:00,14:56:00
CY,351,374,315,04:37:00,13:43:00
MA,94,197,0,07:28:00,12:25:00
PA,69,82,45,08:27:00,10:46:00
PB,173,197,110,03:16:00,14:56:00
SJ,368,391,341,23:39:00,00:17:00
TE,60,103,0,08:17:00,14:56:00
