dato,id,libres
OCUPACION,AL,132
OCUPACION,MA,1
OCUPACION,CA,142
OCUPACION,PA,73
OCUPACION,AN,476
OCUPACION,TE,110
OCUPACION,CE,202
OCUPACION,CY,336
OCUPACION,SJ,384
OCUPACION,PB,119
