id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,207,271,145,08:49:00,21:56:00
AN,393,505,240,03:31:00,12:57:00
CA,113,257,0,06:46:00,11:45:00
CE,230,312,134,08:39:00,14:41:00
CY,343,381,257,06:46:00,12:27:00
MA,94,232,0,02:50:00,11:25:00
PA,53,75,0,01:12:00,14:41:00
PB,129,201,0,01:45:00,14:55:00
SJ,378,396,320,23:35:00,11:45:00
TE,79,120,28,09:15:00,22:45:00
