dato,id,libres
OCUPACION,AL,189
OCUPACION,MA,0
OCUPACION,CA,23
OCUPACION,PA,21
OCUPACION,AN,240
OCUPACION,TE,72
OCUPACION,CE,194
OCUPACION,CY,260
OCUPACION,SJ,329
OCUPACION,PB,90
