dato,id,libres
OCUPACION,AL,198
OCUPACION,MA,128
OCUPACION,CA,148
OCUPACION,PA,73
OCUPACION,AN,348
OCUPACION,TE,76
OCUPACION,CE,157
OCUPACION,CY,141
OCUPACION,SJ,238
OCUPACION,PB,197
