id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,141,275,25,06:41:00,19:55:00
AN,386,511,177,03:42:00,11:56:00
CA,145,269,1,06:41:00,11:19:00
CE,215,350,25,05:21:00,12:55:00
CY,259,393,25,06:41:00,12:41:00
MA,108,255,0,06:41:00,13:27:00
PA,70,88,36,07:33:00,11:36:00
PB,167,198,112,07:45:00,19:15:00
SJ,324,400,149,22:45:00,12:22:00
TE,76,119,13,03:42:00,11:46:00
