dato,id,libres
OCUPACION,AL,247
OCUPACION,MA,243
OCUPACION,CA,271
OCUPACION,PA,77
OCUPACION,AN,480
OCUPACION,TE,110
OCUPACION,CE,294
OCUPACION,CY,342
OCUPACION,SJ,393
OCUPACION,PB,194
