dato,id,libres
OCUPACION,AL,193
OCUPACION,MA,120
OCUPACION,CA,193
OCUPACION,PA,69
OCUPACION,AN,332
OCUPACION,TE,76
OCUPACION,CE,143
OCUPACION,CY,119
OCUPACION,SJ,265
OCUPACION,PB,190
