dato,id,libres
OCUPACION,AL,223
OCUPACION,MA,189
OCUPACION,CA,243
OCUPACION,PA,80
OCUPACION,AN,474
OCUPACION,TE,88
OCUPACION,CE,300
OCUPACION,CY,365
OCUPACION,SJ,392
OCUPACION,PB,189
