dato,id,libres
OCUPACION,AL,206
OCUPACION,MA,197
OCUPACION,CA,244
OCUPACION,PA,74
OCUPACION,AN,494
OCUPACION,TE,103
OCUPACION,CE,318
OCUPACION,CY,374
OCUPACION,SJ,393
OCUPACION,PB,202
