id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,108,228,1,03:20:00,21:52:00
AN,386,510,238,03:20:00,13:14:00
CA,126,259,37,07:25:00,13:14:00
CE,234,325,67,03:20:00,13:14:00
CY,320,388,132,03:20:00,10:34:00
MA,77,234,0,07:25:00,10:34:00
PA,49,74,16,07:25:00,13:14:00
PB,131,190,4,07:25:00,21:52:00
SA,233,271,152,00:43:00,13:14:00
SJ,356,398,244,01:47:00,13:14:00
TE,87,126,59,07:25:00,23:05:00
