id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,147,265,89,05:26:00,13:48:00
AN,392,496,299,05:26:00,18:45:00
CA,193,292,89,04:47:00,18:45:00
CE,255,322,166,06:55:00,12:19:00
CY,306,398,160,23:38:00,09:42:00
MA,181,282,57,08:30:00,17:23:00
PA,57,73,39,08:30:00,12:39:00
PB,191,200,164,07:45:00,12:19:00
SJ,359,392,315,23:57:00,12:59:00
TE,71,109,35,23:57:00,08:30:00
