poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,07:39:00,241,-1,07:39:00
2,Cervantes,-1,192,-1,308,-1,01:38:00,8,-1,11:25:00
3,El Palo,-1,47,-1,75,-1,07:28:00,10,-1,11:25:00
4,Av. de Andalucía,-1,361,-1,504,-1,05:14:00,115,-1,12:45:00
5,Camas,-1,116,-1,268,-1,06:30:00,0,-1,21:35:00
6,Cruz De Humilladero,100,73,-1,89,-1,00:38:00,46,-1,12:30:00
8,Alcazaba,-1,141,-1,319,-1,05:46:00,0,-1,21:55:00
9,San Juan De La Cruz,410,332,-1,396,-1,00:38:00,164,-1,11:46:00
10,Pz. de la Marina,324,94,-1,237,-1,06:16:00,0,-1,21:35:00
12,Tejón y Rodriguez,-1,60,-1,97,-1,07:00:00,11,-1,22:46:00
138,El Carmen,-1,-1,-1,-1,-1,07:39:00,-1,-1,07:39:00
139,Mármoles,-1,-1,-1,-1,-1,07:39:00,-1,-1,07:39:00
140,El Limonar,161,-1,-1,-1,-1,07:39:00,-1,-1,07:39:00
142,Bailén,-1,-1,-1,-1,-1,07:39:00,-1,-1,07:39:00
