id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,163,275,0,06:48:00,13:15:00
AN,362,503,124,03:23:00,12:20:00
CA,157,272,3,04:40:00,12:47:00
CE,204,312,18,23:38:00,13:15:00
CY,275,388,64,03:23:00,11:47:00
MA,106,243,0,05:39:00,12:47:00
PA,68,88,37,07:56:00,12:37:00
PB,190,203,163,22:17:00,11:37:00
SJ,327,395,175,00:19:00,11:47:00
TE,67,98,22,06:38:00,12:37:00
