poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,07:48:00,241,-1,07:48:00
2,Cervantes,-1,206,-1,330,-1,04:01:00,0,-1,11:46:00
3,El Palo,-1,68,-1,88,-1,07:58:00,45,-1,11:36:00
4,Av. de Andalucía,-1,368,-1,503,-1,04:01:00,127,-1,12:45:00
5,Camas,-1,161,-1,280,-1,04:48:00,2,-1,11:56:00
6,Cruz De Humilladero,100,67,-1,91,-1,07:48:00,27,-1,12:16:00
8,Alcazaba,-1,146,-1,293,-1,06:56:00,0,-1,19:48:00
9,San Juan De La Cruz,410,321,-1,398,-1,23:36:00,135,-1,11:46:00
10,Pz. de la Marina,324,121,-1,251,-1,07:48:00,0,-1,12:55:00
12,Tejón y Rodriguez,-1,74,-1,113,-1,06:56:00,32,-1,12:55:00
138,El Carmen,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
139,Mármoles,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
140,El Limonar,161,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
142,Bailén,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
