id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,174,270,70,06:37:00,20:55:00
AN,360,508,118,03:17:00,12:45:00
CA,128,273,0,03:59:00,12:45:00
CE,193,312,0,06:25:00,11:25:00
CY,271,381,47,04:35:00,12:55:00
MA,84,220,0,05:38:00,11:12:00
PA,51,89,8,05:17:00,11:55:00
PB,130,192,41,05:38:00,22:26:00
SJ,317,388,138,00:13:00,11:12:00
TE,60,115,0,04:35:00,20:45:00
