id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,127,235,0,06:37:00,12:25:00
AN,182,459,0,05:17:00,17:37:00
CA,240,314,1,01:57:00,11:45:00
CE,141,291,2,04:13:00,19:30:00
CY,268,370,60,04:36:00,11:55:00
MA,72,213,0,06:37:00,11:32:00
PA,65,86,14,06:57:00,12:11:00
PB,187,206,158,01:57:00,11:16:00
SJ,252,386,91,02:50:00,19:55:00
TE,99,119,32,07:36:00,12:56:00
